account_id,in_degree,out_degree,unique_senders,unique_receivers,total_in,total_out,pass_through_ratio,velocity_hours,in_span_hours,avg_in_amount,avg_out_amount,is_passthrough,label
ACC_459344af,7,11,1,2,22260.02,80290.09,3.6069190414024783,580.8976541975001,537.9718028983333,3180.002857142857,7299.099090909091,0,0
ACC_4636bc0b,19,13,6,4,576755.0000000001,30999.739999999998,0.053748541408396966,696.4753457072222,700.9472902905555,30355.52631578948,2384.5953846153843,0,0
ACC_46854470,4,11,2,4,59117.43,14329.65,0.2423929795324323,428.0137042097222,532.8169623772222,14779.3575,1302.6954545454546,0,0
ACC_469c4c13,11,5,3,4,12067.630000000001,4071.5899999999997,0.3373976497456418,614.7338361766666,602.7630150705555,1097.057272727273,814.318,0,0
ACC_469ffbc3,9,9,3,4,16156.749999999998,12973.3,0.8029647051541926,624.9987126272222,608.1326930355556,1795.1944444444443,1441.4777777777776,0,0
ACC_470417c9,12,10,4,4,20686.91,160847.69,7.775336674254396,557.4103620891667,560.6959634958333,1723.9091666666666,16084.769,0,0
ACC_473d397c,2,7,1,3,1454.01,54423.67000000001,37.43005206291567,627.9300067477778,581.4147330130556,727.005,7774.810000000002,0,0
ACC_473fb137,10,7,4,2,9211.82,26481.660000000003,2.8747478782694413,580.8873517322222,633.9935271122223,921.182,3783.0942857142863,0,0
ACC_484fab39,5,11,3,5,6362.950000000001,60900.81000000001,9.571159603642965,701.67653527,630.6451211180556,1272.5900000000001,5536.437272727274,0,0
ACC_4853a630,5,14,3,5,62470.14,190735.44,3.0532257491339063,711.2331715877779,481.5472678141667,12494.028,13623.960000000001,0,0
ACC_48826a3b,3,13,2,5,50434.04,123718.04000000002,2.453066222733694,688.4320412686111,688.7451274180556,16811.346666666668,9516.77230769231,0,0
ACC_48997af8,3,12,2,4,1743.73,96112.45000000003,55.1188830839637,367.5935268052778,158.3576950713889,581.2433333333333,8009.370833333335,0,0
ACC_49391033,11,13,5,3,9637.09,21711.51,2.252911407904253,679.8469442697223,688.8908448116666,876.0990909090909,1670.1161538461538,0,0
ACC_4aa09391,0,6,0,2,0.0,111006.57,0.0,999999.0,999999.0,0.0,18501.095,0,0
ACC_4af4b1a6,9,11,5,4,60795.219999999994,7302.1900000000005,0.1201112521675224,680.9373781533334,683.1215171977778,6755.024444444443,663.8354545454546,0,0
ACC_4b133be6,4,10,2,2,44843.840000000004,8565.78,0.1910135260495087,491.98307446055554,430.3616627225,11210.960000000001,856.5780000000001,0,0
ACC_4ba4e786,1,8,1,4,901.88,59720.78,66.21809996895374,673.8910847916666,999999.0,901.88,7465.0975,0,0
ACC_4c0f2a4c,16,8,6,4,23879.92,7098.16,0.29724387686390913,646.7840687972222,614.2453623952778,1492.495,887.27,0,0
ACC_4c2e0fd4,7,6,3,3,5828.24,94377.16,16.193080586935338,352.02025795,580.5989115747223,832.6057142857143,15729.526666666667,0,0
ACC_4c351aa4,12,7,3,3,74701.51,8394.27,0.11237082088434358,534.7099883458334,698.2175769577779,6225.125833333333,1199.1814285714286,0,0
ACC_4cab5393,7,3,2,3,5933.51,1745.4899999999998,0.29417494872343686,425.6597521297222,473.02958670444445,847.6442857142857,581.8299999999999,0,0
ACC_4d03fd6d,15,14,4,5,98460.30000000002,112439.16999999998,1.1419746842128244,671.1681616886111,632.0345417872222,6564.020000000001,8031.369285714284,0,0
ACC_4d065ac8,6,8,4,5,3527.3,76172.51000000001,21.595132254132057,511.3144609608333,648.1864980144444,587.8833333333333,9521.563750000001,0,0
ACC_4db2580e,2,15,1,5,32994.35,256311.24,7.768337306235765,518.6992954902778,499.30509601166665,16497.175,17087.416,0,0
ACC_4ddb44a7,2,11,1,4,1734.19,50102.78999999999,28.891176860666935,181.03196839777777,141.3390394575,867.095,4554.79909090909,0,0
ACC_4e1f0ba7,4,11,3,6,2243.9,202060.83000000002,90.04894603146307,481.2898493855556,203.72997965944447,560.975,18369.166363636366,0,0
ACC_4e4af38e,3,6,2,4,39030.21,4734.22,0.12129629843139456,421.7534196922222,467.52950497250004,13010.07,789.0366666666667,0,0
ACC_4e656a2c,3,7,2,2,1253.17,51596.729999999996,41.17296934972908,444.82928687222227,308.1264800425,417.72333333333336,7370.961428571428,0,0
ACC_4e839d1e,2,12,1,4,1170.52,24244.530000000002,20.71261490619554,79.98714402166668,116.86464629583334,585.26,2020.3775000000003,0,0
ACC_4ec07368,17,11,6,3,17750.850000000002,134520.61,7.578263012757134,592.6310911419445,632.4633452961111,1044.1676470588236,12229.146363636362,0,0
ACC_4ede43c5,11,9,5,3,54264.310000000005,18131.89,0.3341402479825137,656.7406514552778,687.6952129299999,4933.119090909091,2014.6544444444444,0,0
ACC_4ef6c9b9,7,10,3,4,33323.6,9231.6,0.2770288924365915,639.1465670202778,556.6391931797223,4760.5142857142855,923.1600000000001,0,0
ACC_4f89e8ad,18,9,8,3,605960.59,135333.88999999998,0.223337775151351,700.6788606097222,371.6725164975,33664.477222222224,15037.098888888888,0,0
ACC_4f941a06,5,11,2,3,3633.2,23155.160000000003,6.373213695915448,606.0563009980555,519.8509956011111,726.64,2105.014545454546,0,0
ACC_503b2eef,9,12,4,5,369298.43,158217.62999999998,0.42842757278984367,519.5000003766667,543.1259279133334,41033.15888888889,13184.802499999998,0,0
ACC_50521550,9,5,5,2,63908.770000000004,51167.4,0.800631900754779,480.66817776749997,514.7036446183333,7100.974444444445,10233.48,0,0
ACC_505ffd38,4,4,3,2,3343.78,72886.89,21.79775284259132,201.02393991194447,493.6015581027778,835.945,18221.7225,0,0
ACC_5061bf83,10,5,5,2,56994.62,4881.6900000000005,0.08565176853534598,634.2770795952779,512.9113329527778,5699.462,976.3380000000001,0,0
ACC_5077a110,15,10,6,5,20504.1,17430.670000000002,0.8501065640530432,525.2481786316666,607.8019234975001,1366.9399999999998,1743.0670000000002,0,0
ACC_5094762c,6,11,4,4,43832.42999999999,11567.840000000002,0.26391053382164764,692.6562646119444,681.432017525,7305.404999999999,1051.6218181818183,0,0
ACC_51126445,3,14,2,5,106762.04999999999,36149.43,0.33859812545750106,599.5246414541666,476.1556893461111,35587.35,2582.102142857143,0,0
ACC_511c2eb3,1,11,1,3,7583.57,17003.01,2.2420851920665332,131.8401436386111,999999.0,7583.57,1545.7281818181816,0,0
ACC_512f6e63,11,14,6,5,391992.65,237149.4,0.6049843026393479,530.5977481077778,597.1151241325,35635.69545454546,16939.242857142857,0,0
ACC_51325050,4,8,2,2,3449.67,69795.19,20.23242513051973,685.6470040219444,481.9286209172222,862.4175,8724.39875,0,0
ACC_51526f10,4,10,3,2,43011.270000000004,130943.09,3.044390226096555,502.9661010344444,364.85894392,10752.817500000001,13094.309,0,0
ACC_5190cded,8,4,2,2,6858.69,74430.56999999999,10.852009640324901,600.5459414697223,617.3738979422222,857.33625,18607.642499999998,0,0
ACC_51b31d22,4,6,1,3,51607.729999999996,10528.300000000001,0.20400626030247798,286.16777145805554,616.1865160255555,12901.932499999999,1754.716666666667,0,0
ACC_52276997,4,11,2,3,6449.8,52308.4,8.1100809327421,219.07361616222224,202.63774981861113,1612.45,4755.309090909091,0,0
ACC_5265ad55,4,10,3,4,7183.36,55632.75000000001,7.744669625356381,662.0140445333334,704.9583791983333,1795.84,5563.275000000001,0,0
ACC_52ac32f4,11,7,5,4,62559.380000000005,67078.49,1.0722371289485286,704.5155143713889,676.7068608291667,5687.216363636364,9582.641428571429,0,0
ACC_52dc067b,15,9,5,2,16268.08,30925.519999999997,1.9009938480754949,630.3031560630556,679.8020256186111,1084.5386666666666,3436.1688888888884,0,0
ACC_531527d5,4,13,2,3,2154.99,9183.96,4.26171815182437,646.0827938744444,337.70803670861113,538.7475,706.4584615384615,0,0
ACC_531ad75d,23,10,7,3,75353.29999999999,5312.21,0.0704973770226387,623.3561035594445,553.5524398063889,3276.230434782608,531.221,0,0
ACC_53412abd,8,3,2,2,68981.91,59074.479999999996,0.8563764036107436,198.43254205027776,619.4401544411111,8622.73875,19691.493333333332,0,0
ACC_534d153e,3,7,2,2,118765.18999999999,11735.220000000001,0.09881026586999105,540.3177255397222,347.3705802847223,39588.39666666666,1676.4600000000003,0,0
ACC_534e00cc,3,15,1,6,2231.81,14710.999999999998,6.591510926109301,396.39404227277777,403.0086711802778,743.9366666666666,980.7333333333332,0,0
ACC_535a54ad,5,15,2,5,5990.68,50012.94,8.348457937997022,384.54621880083334,396.72190619388886,1198.136,3334.1960000000004,0,0
ACC_539b7bda,2,5,1,5,65284.3,4516.27,0.0691785008034091,246.406357275,404.7400392105556,32642.15,903.2540000000001,0,0
ACC_540d6d76,12,4,4,2,67436.57,56211.979999999996,0.8335533672605233,508.2060274972222,641.9735234219445,5619.714166666668,14052.994999999999,0,0
ACC_541d2445,8,7,3,2,46771.95999999999,4204.43,0.08989210629616551,444.638681325,623.1466365425,5846.494999999999,600.6328571428572,0,0
ACC_543627ce,8,7,2,3,15520.35,5596.1,0.36056532230265426,498.1561867008333,628.8803049911111,1940.04375,799.4428571428572,0,0
ACC_547d133d,24,10,7,2,49549.869999999995,63950.77999999999,1.2906346676590674,598.9035962144444,601.0525909619445,2064.5779166666666,6395.0779999999995,0,0
ACC_548345a6,12,11,3,4,13198.079999999998,71673.65,5.430611876879062,578.8884541230556,636.3472332399999,1099.84,6515.786363636363,0,0
ACC_5486f233,22,9,7,4,699110.33,272680.02999999997,0.3900386223730952,689.6632023802778,699.0009592061111,31777.74227272727,30297.781111111108,0,0
ACC_54a990be,17,15,5,2,61095.27,33910.159999999996,0.5550374030591894,615.5321141908333,696.4278020069444,3593.839411764706,2260.677333333333,0,0
ACC_5501b275,10,5,5,3,7904.779999999999,131702.31,16.66109746254798,522.9376799422223,441.167021035,790.4779999999998,26340.462,0,0
ACC_55120209,5,8,3,3,58813.119999999995,11324.33,0.19254768323802582,321.43837389888887,322.80841941527774,11762.624,1415.54125,0,0
ACC_5562c9dc,14,10,5,4,185047.96999999997,64202.77,0.3469520362747022,653.4485070233333,607.9976197966666,13217.71214285714,6420.277,0,0
ACC_55971b2e,9,4,2,2,57271.8,2943.9700000000003,0.051403483040519074,662.2838761322222,656.7273267308333,6363.533333333334,735.9925000000001,0,0
ACC_55b34ec4,11,9,3,5,13343.289999999999,43877.71000000001,3.28837265771785,567.0725919855555,575.2140531277778,1213.0263636363636,4875.301111111112,0,0
ACC_56c9f13e,9,10,5,4,66811.92,65418.63,0.9791460865067192,616.0297362033333,640.2531312772221,7423.546666666666,6541.862999999999,0,0
ACC_5765e594,12,13,5,4,42754.950000000004,90156.41000000002,2.1086777086629738,619.4345650555556,698.0501597563889,3562.9125000000004,6935.1084615384625,0,0
ACC_57eeba75,12,9,3,4,7738.36,107432.05,13.883051447593548,465.63879766,414.08462635194445,644.8633333333333,11936.894444444444,0,0
ACC_5818ab63,17,7,4,2,36473.549999999996,111417.97,3.0547607787012785,687.7456329269445,682.0981561727777,2145.5029411764704,15916.852857142858,0,0
ACC_583cd289,3,11,2,4,1961.2399999999998,62363.719999999994,31.798107319858865,693.3633398677778,146.23794176472222,653.7466666666666,5669.4290909090905,0,0
ACC_5874aa93,16,6,8,3,70256.86,4359.55,0.06205159183032091,618.0194063297222,558.3732835883334,4391.05375,726.5916666666667,0,0
ACC_58aabf63,4,11,2,3,3355.17,32683.769999999997,9.741315641234273,438.41505047055557,335.70207098583336,838.7925,2971.2518181818177,0,0
ACC_58b9776f,12,9,5,2,11631.349999999999,7926.64,0.6814892510327694,583.1439262019444,568.4576819830555,969.2791666666666,880.7377777777779,0,0
ACC_58bee6bc,5,5,3,2,12073.98,3782.26,0.313257103291541,475.7233303963889,538.3391409836112,2414.796,756.452,0,0
ACC_58cc1ee1,3,11,2,4,4590.96,153713.36,33.48174673706588,409.7486758638889,323.60645820472223,1530.32,13973.941818181816,0,0
ACC_58fb2423,10,7,2,2,312474.33,6359.840000000001,0.020353159889966003,555.0679026002778,503.8567746761111,31247.433,908.5485714285716,0,0
ACC_590c58aa,7,5,2,5,15900.130000000001,2697.06,0.16962502822303968,500.5738613952778,525.1648266674999,2271.447142857143,539.412,0,0
ACC_5910c3c1,5,12,3,2,5188.469999999999,172646.63999999998,33.275057965064846,257.96479971611114,232.61270485583333,1037.694,14387.22,0,0
ACC_59299f9e,10,15,5,6,10839.22,111618.43000000001,10.297644110923112,633.2781284083333,614.9017575616666,1083.922,7441.228666666667,0,0
ACC_5957a67d,3,3,2,2,11525.07,90333.51999999999,7.838001851615651,587.3103847813888,571.2375497902777,3841.69,30111.17333333333,0,0
ACC_596f3c40,6,7,3,4,45475.439999999995,16032.179999999998,0.35254590169990657,536.2990100866667,516.9448139405556,7579.239999999999,2290.311428571428,0,0
ACC_5979fda8,7,3,4,2,62695.73,2178.9700000000003,0.03475467946541176,702.4473107605555,596.673689386111,8956.532857142858,726.3233333333334,0,0
ACC_59867bf8,13,8,4,4,26946.329999999998,7458.6900000000005,0.27679799067257027,607.8705010125,600.8552229080556,2072.794615384615,932.3362500000001,0,0
ACC_5992181c,12,11,4,5,5606.200000000001,172280.27,30.73031108415682,481.03579824111114,568.8590170988889,467.1833333333334,15661.842727272726,0,0
ACC_599ae02f,11,11,4,3,18122.839999999997,111497.81,6.152336499135898,621.4784666463889,561.3983639749999,1647.5309090909088,10136.164545454545,0,0
ACC_59b1bace,6,7,2,5,44649.229999999996,31887.95,0.7141881282163209,684.2196152158334,641.6018087708333,7441.538333333333,4555.421428571429,0,0
ACC_59e0d040,16,8,6,3,90812.29999999999,137619.27,1.5154254434696621,553.0113550536112,689.2603286505555,5675.768749999999,17202.40875,0,0
ACC_5a092d3d,17,10,6,4,46932.81,13435.14,0.2862632772254634,537.3388523786111,667.8175349844445,2760.7535294117647,1343.514,0,0
ACC_5a2ef56b,19,14,6,6,56833.18,18934.949999999997,0.33316717452727435,550.6446981177778,662.8260911258334,2991.22,1352.4964285714284,0,0
ACC_5a766d71,9,10,5,4,41091.44,83362.86000000002,2.028715956413307,467.0289416175,584.5050410052778,4565.7155555555555,8336.286000000002,0,0
ACC_5a76e724,6,10,4,5,11007.72,49227.61,4.47209867256798,549.9730672766667,542.2919602844445,1834.62,4922.761,0,0
ACC_5abf4730,3,13,1,4,3643.1899999999996,115522.69,31.7092136287155,558.1502807644445,414.86434236055555,1214.3966666666665,8886.360769230769,0,0
ACC_5addb049,7,14,2,5,5442.57,180322.73,33.13190827127626,653.4826257933333,673.6122690775,777.51,12880.195000000002,0,0
ACC_5ae77c0e,12,10,3,4,92479.73,14861.81,0.16070343198450082,563.9798962177778,632.5332273877779,7706.644166666666,1486.181,0,0
ACC_5b114872,10,8,4,4,9064.2,6904.0599999999995,0.761684428851967,579.7443897222222,667.2098689325,906.4200000000001,863.0074999999999,0,0
ACC_5b60c056,8,4,4,2,5247.72,20213.14,3.8517946841676003,429.3660744313889,702.5412246905556,655.965,5053.285,0,0
ACC_5b9e4efc,5,7,2,2,38205.83,19533.329999999998,0.5112656890322759,507.68314865694447,497.4445934197222,7641.166,2790.475714285714,0,0
ACC_5baa2e49,20,12,4,3,123153.71,92311.36,0.7495621528575955,574.5251482019445,683.9887606788889,6157.6855000000005,7692.613333333334,0,0
ACC_5c29a2ce,2,4,1,3,40399.26,47132.66,1.1666713697231088,430.71397298750003,129.2525314275,20199.63,11783.165,0,0
ACC_5c68f31e,13,11,6,4,20051.170000000002,11740.029999999999,0.5855034893225681,675.9427190516667,671.8847845083333,1542.3976923076925,1067.2754545454545,0,0
ACC_5cad1e2e,14,9,6,6,41267.96000000001,48209.48,1.1682060368382639,676.0481611825,670.9513886097222,2947.711428571429,5356.608888888889,0,0
ACC_5cc360e5,7,11,3,4,4968.14,9183.210000000001,1.848420133088037,591.3453505002778,630.9097392619444,709.7342857142858,834.8372727272728,0,0
ACC_5cfe00cb,11,10,4,3,81496.9,140407.40000000002,1.7228557159842894,600.4426541411111,645.0499646200001,7408.809090909091,14040.740000000002,0,0
ACC_5d1bd3e9,8,13,3,6,287277.52,58021.40000000001,0.20196985827502273,571.6343443580556,519.0855886505556,35909.69,4463.184615384616,0,0
ACC_5d2f9d00,3,12,2,5,3000.8900000000003,11864.110000000002,3.953530452632386,596.6290665677778,501.50176931361113,1000.2966666666667,988.6758333333336,0,0
ACC_5d432cad,3,12,1,4,641.8299999999999,28232.52,43.98753564027859,528.5103330591667,348.8679568288889,213.9433333333333,2352.71,0,0
ACC_5d7bb519,23,8,9,5,44202.85000000001,160517.95,3.63139367710453,688.9051672280556,660.0176555247222,1921.8630434782615,20064.74375,0,0
ACC_5d8c7755,15,14,4,4,108793.71,20847.300000000003,0.19162229139901563,566.247010528889,687.1600652011111,7252.914000000001,1489.0928571428574,0,0
ACC_5d8d5cf6,8,14,3,3,9095.61,14782.589999999998,1.6252444860762496,697.2318152861111,715.6127976947222,1136.95125,1055.8992857142855,0,0
ACC_5dc51cc8,6,13,2,4,96333.74,115002.81999999999,1.1937958601005212,551.5813525619444,513.6343332677777,16055.623333333335,8846.370769230769,0,0
ACC_5e451aa7,24,8,7,5,791662.6,37812.950000000004,0.04776397167177028,597.4592183591667,690.2401551758334,32985.941666666666,4726.618750000001,0,0
ACC_5e79bc22,24,7,7,5,134022.96999999997,45262.06,0.337718676134397,587.7111217280557,671.5088091402778,5584.290416666666,6466.0085714285715,0,0
ACC_5e8f2966,7,13,3,5,245873.63000000003,12467.85,0.050708365919517266,713.977236593611,433.64877373333337,35124.804285714294,959.0653846153847,0,0
ACC_5ecd6f57,8,7,4,4,49962.16,7072.65,0.14156013270843373,667.4366801175,620.1041260886111,6245.27,1010.3785714285714,0,0
ACC_5ee53d34,5,4,2,3,1658.03,8429.800000000001,5.084226461523616,652.1684765730555,351.8345188725,331.606,2107.4500000000003,0,0
ACC_5f147bbe,11,13,4,3,36769.45,14966.810000000003,0.40704470695101513,428.28886692388886,493.67073208222223,3342.6772727272723,1151.2930769230773,0,0
ACC_5f3b479e,17,8,5,5,18739.0,130497.32,6.9639425796467265,568.6976256372222,598.069860495,1102.2941176470588,16312.165,0,0
ACC_5ff5db41,1,10,1,3,23654.65,6742.46,0.28503740279395384,411.3913947338889,999999.0,23654.65,674.246,0,0
ACC_5ffb7733,6,9,4,5,9344.56,43203.009999999995,4.623332719785629,606.3772588433333,587.2857384297222,1557.4266666666665,4800.334444444444,0,0
ACC_6037572b,0,15,0,4,0.0,28920.799999999996,0.0,999999.0,999999.0,0.0,1928.053333333333,0,0
ACC_60a58943,4,5,1,2,5819.880000000001,6982.85,1.1998271442022859,0.0,178.0704892938889,1454.9700000000003,1396.5700000000002,0,0
ACC_60c05914,12,11,4,5,46393.48,193625.78,4.1735558531069445,533.7823423933334,549.1612881147222,3866.1233333333334,17602.343636363636,0,0
ACC_60c6ccee,3,6,1,2,2497.2400000000002,6488.92,2.5984366740881932,674.8604653799999,590.1937423647222,832.4133333333334,1081.4866666666667,0,0
ACC_60e3606b,15,14,5,5,10021.230000000001,104600.94,10.437934265554228,663.1776878733333,644.6265928527778,668.0820000000001,7471.495714285715,0,0
ACC_60e7c16b,9,13,4,2,12138.84,197609.84000000003,16.27913705098675,502.4328251605555,661.3036568741667,1348.76,15200.756923076926,0,0
ACC_60f9354d,16,8,6,5,85705.23999999999,44593.41,0.5203113601922124,600.1493099463889,530.6133166602777,5356.577499999999,5574.17625,0,0
ACC_61a4a274,18,3,2,2,85219.57,3193.7,0.03747613370966316,380.59270035027777,699.9688801905555,4734.420555555556,1064.5666666666666,0,0
ACC_61ae0f40,11,9,3,4,56350.57,111865.59,1.9851722884080854,501.4927185547223,559.3085092241666,5122.779090909091,12429.51,0,0
ACC_61cc24c6,13,15,3,5,10471.51,16307.45,1.5573159935864074,645.0086377925,605.0513169513888,805.5007692307693,1087.1633333333334,0,0
ACC_61d79f96,2,8,1,3,876.24,50655.48,57.810052040536846,157.25108974527777,117.59466009222221,438.12,6331.935,0,0
ACC_62f45fa8,8,4,1,2,8995.739999999998,19652.250000000004,2.1846173855625004,603.6612720283333,694.9907774558334,1124.4674999999997,4913.062500000001,0,0
ACC_6312eb34,4,12,2,3,49014.53,22353.15,0.4560515014629336,377.59996038583336,376.2572985288889,12253.6325,1862.7625,0,0
ACC_635d7732,9,5,4,3,12197.98,109312.31,8.961509200703723,691.4926195941666,581.1124448044444,1355.331111111111,21862.462,0,0
ACC_63745002,22,6,8,4,39284.56,35728.450000000004,0.9094781766678819,521.2640257408333,632.3814208866667,1785.661818181818,5954.741666666668,0,0
ACC_640a3c55,1,12,1,3,505.53,92976.03999999998,183.91794750064287,405.1590793027778,999999.0,505.53,7748.003333333331,0,0
ACC_64530409,11,11,4,3,87708.2,47496.85999999999,0.5415327187195723,677.22854582,671.4589230255555,7973.472727272727,4317.896363636363,0,0
ACC_646872d4,19,6,9,4,91265.68000000001,22810.21,0.24993195689770784,569.7416962847223,680.0556938658334,4803.456842105264,3801.7016666666664,0,0
ACC_648cc2da,1,9,1,4,374.5,169196.9,451.7941255006675,478.82843173027777,999999.0,374.5,18799.655555555553,0,0
ACC_648fe298,19,6,5,4,17859.699999999997,4606.360000000001,0.25791922596684164,660.8146749166667,633.3169038002777,939.9842105263157,767.7266666666668,0,0
ACC_64978b6b,6,15,3,5,149544.18000000002,9908.16,0.06625573793644125,563.1598436016666,513.8885883388889,24924.030000000002,660.544,0,0
ACC_649acdc4,5,10,2,3,5176.55,129391.58,24.995717224792575,692.7903191986111,692.0300664655555,1035.31,12939.158,0,0
ACC_64a2f091,6,5,3,3,7605.59,53206.6,6.9957228827743805,687.031181165,643.1066300455556,1267.5983333333334,10641.32,0,0
ACC_64a41830,17,9,4,3,133160.26,42456.97,0.31884114675053954,448.00634190222223,612.8555218227779,7832.956470588236,4717.441111111111,0,0
ACC_64ad6995,17,10,5,5,20997.07,50951.89000000001,2.4266190473242224,629.3181895755556,709.6373137249999,1235.1217647058822,5095.189,0,0
ACC_653cb5a5,7,3,4,1,7663.610000000001,1971.04,0.2571947163282056,408.6268133636111,435.0765497425,1094.8014285714287,657.0133333333333,0,0
ACC_65d0d9ea,23,15,6,4,111866.02000000002,397773.93000000005,3.555806580049956,616.006871233611,679.7646255333334,4863.740000000001,26518.262000000002,0,0
ACC_6671cb7a,1,10,1,4,391.05,11624.66,29.72678685590078,663.5036612363889,999999.0,391.05,1162.466,0,0
ACC_66953e7f,4,11,1,5,7729.83,79730.94,10.31470808543008,672.5294951458334,542.2721638505556,1932.4575,7248.267272727273,0,0
ACC_66cdd564,15,13,3,5,588627.4600000001,15923.65,0.02705216980532984,648.5125188252778,483.12967779777773,39241.83066666667,1224.8961538461538,0,0
ACC_670a2f4c,8,12,2,2,10054.97,115313.15000000001,11.468273898380604,649.0842839572222,665.4158863213888,1256.87125,9609.429166666667,0,0
ACC_67f98b2f,1,14,1,2,302.55,18216.320000000003,60.20928772103785,490.0876288519445,999999.0,302.55,1301.1657142857146,0,0
ACC_6836e460,7,14,3,2,3708.5200000000004,61282.17,16.52469718378221,468.48072532055556,525.7453699955556,529.7885714285715,4377.297857142857,0,0
ACC_688e35c7,18,15,5,5,12535.67,66505.81000000001,5.305325523087319,561.0028981211111,688.794795566111,696.4261111111111,4433.720666666667,0,0
ACC_695c0621,9,8,4,5,92234.87,134117.31,1.4540846645092036,597.9582814316666,528.7304951575001,10248.318888888889,16764.66375,0,0
ACC_69b1b7e5,9,12,5,3,9896.52,84402.26,8.528478697562374,590.0273999330556,518.5959950566667,1099.6133333333335,7033.5216666666665,0,0
ACC_6a447a69,5,8,3,3,46225.649999999994,8825.789999999999,0.19092841312128656,670.8780807125,634.3418941844445,9245.13,1103.2237499999999,0,0
ACC_6a521524,8,11,3,5,6303.21,165958.82,26.32925445923585,377.27408697916667,457.6781860097222,787.90125,15087.165454545455,0,0
ACC_6a60452e,3,3,1,3,36837.94,13529.859999999999,0.36728058083595333,588.0833851588889,262.73037235972225,12279.313333333334,4509.953333333333,0,0
ACC_6ab25002,7,8,4,4,8027.86,85088.94,10.599205765920184,524.2081468766667,386.97687730944443,1146.837142857143,10636.1175,0,0
ACC_6b250e44,9,7,4,5,11700.949999999999,28119.719999999998,2.4031997401920355,394.6285840263889,479.95600141861115,1300.1055555555554,4017.102857142857,0,0
ACC_6b264c50,7,8,4,2,5893.34,9235.420000000002,1.5670943811149538,415.7573497219445,509.7702823086111,841.9057142857143,1154.4275000000002,0,0
ACC_6b7cbd98,11,9,4,4,288986.22000000003,52361.37999999999,0.18118988510940068,677.2549721147222,697.6316612813889,26271.47454545455,5817.93111111111,0,0
ACC_6c598e1c,6,12,2,2,3622.48,77637.09999999999,21.43202999050374,546.5117265422223,562.7580796083333,603.7466666666667,6469.758333333332,0,0
ACC_6c9af5cc,8,5,4,4,296351.82999999996,38762.83,0.13080003588977335,624.0198828208333,217.89948325694445,37043.978749999995,7752.566000000001,0,0
ACC_6c9ff9b6,15,7,5,5,13243.619999999999,65366.25,4.935678462535169,660.2859678499999,636.7769010300001,882.9079999999999,9338.035714285714,0,0
ACC_6cb6203c,6,11,2,3,60937.16999999999,104031.42,1.707191522021781,559.1881056702778,598.1359585386111,10156.194999999998,9457.401818181817,0,0
ACC_6cd24de8,12,9,3,5,41607.84,87471.06000000001,2.102273513837777,657.1961369722222,641.5844129505556,3467.3199999999997,9719.006666666668,0,0
ACC_6d0554f1,9,5,5,2,7750.4800000000005,69935.66,9.023397260556765,396.017182235,380.45814619888887,861.1644444444445,13987.132000000001,0,0
ACC_6d163fb6,18,3,4,2,40754.090000000004,4388.83,0.10769054099846173,658.5703636133334,644.2970560802778,2264.1161111111114,1462.9433333333334,0,0
ACC_6d88bb40,2,15,1,6,5900.5199999999995,127795.29000000001,21.658309776087535,451.58228584,8.434075089444445,2950.2599999999998,8519.686,0,0
ACC_6db10486,7,5,3,3,39228.43,100620.53,2.5649899830301646,483.23532544444447,523.583479503889,5604.061428571428,20124.106,0,0
ACC_6dcb0316,0,12,0,3,0.0,118389.7,0.0,999999.0,999999.0,0.0,9865.808333333332,0,0
ACC_6df9f4c0,12,7,4,5,56634.45999999999,35082.899999999994,0.6194620730911886,496.5059611772222,495.1423771163889,4719.538333333333,5011.842857142857,0,0
ACC_6e3d26c4,23,5,6,2,20600.28,53914.189999999995,2.6171581162974484,703.0819573522222,657.173901413889,895.6643478260869,10782.838,0,0
ACC_6e45f104,7,5,4,3,14380.949999999999,33176.87,2.307001275993589,410.0445155525,303.24713017722223,2054.4214285714284,6635.374000000001,0,0
ACC_6e60ce2c,13,12,6,5,62193.719999999994,105069.56000000001,1.6893917906824036,588.1818676230556,581.9661228555556,4784.132307692307,8755.796666666667,0,0
ACC_6e7c4544,3,15,1,5,2510.95,170539.61000000002,67.91836157629584,515.3130765961112,560.7193618994444,836.9833333333332,11369.307333333334,0,0
ACC_6e84d0c4,6,11,4,5,30118.789999999997,24547.76,0.8150314139445841,400.0423366938889,352.62811041444445,5019.798333333333,2231.6145454545454,0,0
ACC_6f01b33c,1,13,1,5,779.56,89356.52,114.62430088768025,586.7524805405557,999999.0,779.56,6873.578461538462,0,0
ACC_6f0f326f,20,6,7,4,85221.41,141929.81999999998,1.6654244514377312,571.7571620541667,656.8766626080555,4261.0705,23654.969999999998,0,0
ACC_6f4bfd9f,4,13,2,4,6737.53,61304.32,9.098930913851218,522.0996398033334,345.3303703294444,1684.3825,4715.716923076923,0,0
ACC_6f63f8a7,11,15,3,3,95064.53,95258.79000000001,1.0020434540622039,552.433483048611,602.0300856169443,8642.23,6350.586,0,0
ACC_6fcdbf04,4,13,2,4,3322.35,162157.03,48.807931133083514,659.3578251108333,677.9296573338889,830.5875,12473.617692307693,0,0
ACC_6fef466b,2,10,1,5,1973.6100000000001,134873.2,68.33832418765613,193.32901165166666,393.4857817183333,986.8050000000001,13487.320000000002,0,0
