account_id,in_degree,out_degree,unique_senders,unique_receivers,total_in,total_out,pass_through_ratio,velocity_hours,in_span_hours,avg_in_amount,avg_out_amount,label,is_passthrough
ACC_3009fc13,19,9,6,5,35555.369999999995,6829.370000000001,0.1920770336520194,536.3251436727778,609.3248516283332,1871.3352631578944,758.818888888889,0,0
ACC_30146107,3,9,2,5,3069.51,6944.29,2.2623448042195657,433.24257327416666,178.56954371611113,1023.17,771.5877777777778,0,0
ACC_303ba660,12,13,4,4,72131.11,91720.24,1.2715767163433365,519.3307296758334,504.3073415386111,6010.925833333334,7055.403076923078,0,0
ACC_3067103c,8,13,5,2,250803.21,228326.61,0.9103815298057788,707.2806370858333,539.3359595455555,31350.40125,17563.585384615384,0,0
ACC_30688e88,14,11,6,3,117155.39,13539.469999999998,0.1155684770457423,650.4076916388889,687.0855947713889,8368.242142857143,1230.8609090909088,0,0
ACC_306d23d6,13,3,6,2,11561.48,46365.39000000001,4.010333452118588,202.61662287555555,660.7439182102777,889.3446153846154,15455.130000000005,0,0
ACC_30811110,4,13,1,5,4154.34,76319.23999999999,18.37096626660312,401.69905207638885,311.71505193,1038.585,5870.710769230768,0,0
ACC_308dace9,15,9,6,2,24128.33,96964.47,4.018697937238093,585.0004349474999,660.9236672602777,1608.5553333333337,10773.83,0,0
ACC_30a2367c,2,4,1,3,1583.05,36834.780000000006,23.26823536843436,158.23287752333334,191.6575921211111,791.525,9208.695000000002,0,0
ACC_30b85d3b,7,8,4,4,6262.0,16030.09,2.559899393165123,617.5464294680556,321.9511093319444,894.5714285714286,2003.76125,0,0
ACC_30c449d6,5,6,2,2,227262.48,8075.809999999999,0.035535166209574,566.4868235819445,584.0737072294445,45452.496,1345.9683333333332,0,0
ACC_30d70286,1,7,1,3,1468.91,7546.83,5.13770755185818,0.0,999999.0,1468.91,1078.1185714285714,0,0
ACC_30da75f2,10,15,3,4,45926.22,7988.52,0.1739424668522687,609.9971469613889,534.0879054733333,4592.622,532.568,0,0
ACC_30eb89e9,13,7,4,4,21351.74,34992.71,1.6388692443800834,655.4931004352778,650.2946099,1642.4415384615384,4998.958571428571,0,0
ACC_30ee482e,19,7,9,3,62222.310000000005,4135.650000000001,0.0664657098073022,633.4562199547222,622.6887961986112,3274.858421052632,590.8071428571429,0,0
ACC_310cf1e0,4,11,2,6,1831.23,223306.96,121.9436990438121,264.27560123194445,327.7598696375,457.8075,20300.63272727273,0,0
ACC_311833e0,6,15,2,2,3850.49,59898.41,15.556048710683577,666.7621133524999,528.9259753613889,641.7483333333333,3993.227333333333,0,0
ACC_3133b2cf,16,11,4,2,50072.60999999999,29626.840000000004,0.591677565838889,682.9076562836111,684.5951924380555,3129.538125,2693.349090909091,0,0
ACC_3170c2d0,15,9,6,5,77175.15,68556.41,0.8883223421010521,589.0739550586111,669.2971957644444,5145.009999999999,7617.378888888889,0,0
ACC_318fad03,9,5,6,2,76367.87,39937.100000000006,0.522956840357077,652.3069649316667,549.035301525,8485.318888888889,7987.420000000001,0,0
ACC_31b9dc7c,8,9,4,3,4942.72,9470.33,1.91601587789719,576.1694916225,575.8500719833334,617.84,1052.2588888888888,0,0
ACC_31be5ee7,7,7,2,3,5186.43,6736.070000000001,1.2987874125361762,272.7564644522222,265.1213643988889,740.9185714285715,962.2957142857144,0,0
ACC_31d0c177,14,3,4,2,24215.800000000003,1652.03,0.0682211613904971,410.1737809344445,634.719835205,1729.7000000000005,550.6766666666666,0,0
ACC_31f8798e,0,5,0,3,0.0,5911.360000000001,0.0,999999.0,999999.0,0.0,1182.2720000000002,0,0
ACC_31fc6b9a,15,9,5,3,84482.30000000002,53222.8,0.6299875831979005,574.2871784636111,608.3412531983333,5632.153333333335,5913.644444444444,0,0
ACC_320cd1bc,10,13,3,3,61467.600000000006,17444.73,0.2838036624172734,504.8789620894445,559.7847328586112,6146.76,1341.9023076923077,0,0
ACC_32253508,8,12,4,3,8338.77,9997.73,1.1989454080158104,538.5412501197222,526.5647386194444,1042.34625,833.1441666666666,0,0
ACC_3262e1f6,5,11,3,4,44786.1,65052.100000000006,1.4525064696412504,298.6078498947222,253.05248515916668,8957.22,5913.827272727273,0,0
ACC_32ad0cc6,10,8,4,5,50192.19,67337.16,1.34158641015664,466.8760969761111,436.2556632083334,5019.219,8417.145,0,0
ACC_32b15e22,5,6,2,4,66601.29,5464.290000000001,0.0820448072402201,396.4532946805556,505.83196386972224,13320.257999999998,910.715,0,0
ACC_32d7389d,13,11,6,3,47507.99,58558.29,1.2325987691754587,541.676123465,474.03253324583335,3654.460769230769,5323.480909090909,0,0
ACC_3306c14c,10,13,3,4,11910.69,77850.62,6.53619731518493,644.6313813669444,677.4934695630556,1191.069,5988.50923076923,0,0
ACC_330fb162,5,4,2,3,7772.4,10240.27,1.3175171118316094,575.4835201891667,237.63799247555556,1554.48,2560.0675,0,0
ACC_332c8161,7,12,3,4,8464.16,110349.68,13.03728662974235,610.4939918663889,631.9255007763888,1209.1657142857143,9195.806666666667,0,0
ACC_33562688,12,15,3,3,55269.83,162915.30000000002,2.947635265026145,668.7109913419445,446.3903218455556,4605.819166666667,10861.02,0,0
ACC_337bb5a4,6,15,4,4,9362.34,126886.29,13.552839354263998,610.8881866330555,612.1493164563889,1560.39,8459.086000000001,0,0
ACC_3394f9f1,12,15,4,3,395554.19000000006,42203.78,0.1066953177768133,498.6091059511111,523.8384914336111,32962.849166666674,2813.585333333333,0,0
ACC_33981f28,14,8,4,4,21029.98,55863.29,2.656364390265707,598.8907387155556,576.3518301494444,1502.1414285714284,6982.91125,0,0
ACC_3399e417,14,15,3,4,37725.87999999999,58096.54,1.5399651379901549,644.6966688222223,638.3000101952778,2694.7057142857134,3873.102666666666,0,0
ACC_33ae3e80,1,5,1,2,260.6,4818.88,18.491481197237142,423.69492140555553,999999.0,260.6,963.776,0,0
ACC_33f1348c,19,9,7,6,503431.05,11056.06,0.0219614185497696,696.2603652119444,567.1909212269444,26496.371052631577,1228.451111111111,0,0
ACC_3421cfad,9,4,3,3,232754.81,38211.16,0.1641691529382357,394.2700765111111,605.986837931111,25861.645555555555,9552.79,0,0
ACC_344e8eeb,11,8,5,2,12456.74,10754.75,0.8633679437798333,604.9545815047222,561.3493432894444,1132.4309090909092,1344.34375,0,0
ACC_34684ba3,5,15,1,6,2612.71,27886.1,10.67324731791894,649.8296882347222,503.0707947019444,522.542,1859.0733333333333,0,0
ACC_34a4b91a,7,15,4,6,9415.52,72769.54000000001,7.728679881727193,628.7247521316666,445.5528281463889,1345.0742857142857,4851.302666666667,0,0
ACC_34bed7bf,1,14,1,6,74.08,8695.75,117.3832343412527,525.2012742263889,999999.0,74.08,621.125,0,0
ACC_34f72247,9,4,5,2,52365.060000000005,3635.61,0.0694281645051108,579.5187866586111,678.6629762138889,5818.34,908.9025,0,0
ACC_350a53d3,2,9,1,3,2243.5600000000004,84997.67000000001,37.88517802064576,171.51340746027776,149.77768287833334,1121.7800000000002,9444.185555555558,0,0
ACC_35491789,10,10,3,5,49097.59,5865.03,0.119456576178179,456.3962926866666,613.0399217977779,4909.759,586.5029999999999,0,0
ACC_35562064,12,9,5,2,56723.95,74102.02,1.3063621274611517,643.4799408158334,689.1612327244444,4726.995833333333,8233.557777777778,0,0
ACC_3560ba23,17,10,5,5,70732.69,6778.56,0.095833482368619,559.6388592405556,648.7199613394445,4160.746470588236,677.856,0,0
ACC_3567ae9b,16,15,4,5,66512.37,76235.85999999999,1.146190701068087,676.7010543458333,680.4294692841667,4157.023125,5082.390666666665,0,0
ACC_358ac58e,7,9,3,4,51642.77999999999,48489.060000000005,0.9389320249607014,593.0200600874999,488.43466676027776,7377.539999999999,5387.673333333334,0,0
ACC_3594470f,9,12,3,5,7037.320000000001,215610.76,30.63819181165557,585.2915231913888,619.4579023866667,781.9244444444445,17967.563333333335,0,0
ACC_35b148e6,1,11,1,2,35439.12,64802.43,1.828556408849881,330.0871898230555,999999.0,35439.12,5891.13,0,0
ACC_35b61bc8,3,9,2,2,40179.78,72815.01,1.8122301814494752,431.75585611583335,485.3822111697222,13393.26,8090.556666666666,0,0
ACC_35c25020,13,15,4,4,14891.270000000002,18114.5,1.2164509810110218,355.4914962855556,537.4848303866667,1145.4823076923078,1207.6333333333334,0,0
ACC_35f39ca5,0,8,0,3,0.0,6195.879999999999,0.0,999999.0,999999.0,0.0,774.4849999999999,0,0
ACC_361ca304,9,14,3,4,5716.179999999999,16590.899999999998,2.902445339369999,425.6913958786111,396.3222482255556,635.1311111111111,1185.0642857142857,0,0
ACC_3651d5b0,5,9,3,6,3091.71,59241.27999999999,19.161331431473197,532.7173161852778,489.8648522616666,618.342,6582.364444444444,0,0
ACC_36526939,2,5,1,2,1684.29,44664.72,26.518426161765493,311.4574434672222,268.67406182027776,842.145,8932.944,0,0
ACC_3677f399,9,7,5,2,39361.14,37238.56,0.946074224476222,645.7457748180556,597.0859885286112,4373.46,5319.794285714285,0,0
ACC_367b1816,6,13,2,2,8114.4,29149.31,3.592293946564133,412.1852320341667,437.40410578611113,1352.4,2242.254615384616,0,0
ACC_36b65bb2,6,8,4,4,9432.98,4609.4,0.4886472779545805,576.0057100747223,394.6972431236111,1572.1633333333336,576.175,0,0
ACC_371987e0,10,11,3,5,63588.91,7865.660000000001,0.1236954682821265,671.7430786919446,367.0375208211111,6358.8910000000005,715.0600000000001,0,0
ACC_37448a74,20,10,7,2,23064.96,147168.13,6.380593332917118,649.2354565977778,632.51377127,1153.248,14716.813,0,0
ACC_378f63f6,20,4,8,2,56050.34,68445.15,1.221137106394002,509.6750196991667,676.5011065924999,2802.5170000000003,17111.2875,0,0
ACC_37dfbbbd,18,3,6,3,88440.36,4235.9800000000005,0.0478964581329157,574.3960502297223,560.5470030438889,4913.3533333333335,1411.9933333333336,0,0
ACC_37fee389,11,9,5,3,6662.920000000001,16426.85,2.4654130621409225,532.692732035,439.0743424061111,605.7200000000001,1825.2055555555555,0,0
ACC_3829b3e3,2,3,2,2,3238.26,902.83,0.2788009610099251,495.3423867480556,187.06145380194445,1619.13,300.9433333333333,0,0
ACC_383cfb48,5,13,3,2,11511.01,196149.99,17.04020672382354,661.9725034097222,644.12049328,2302.202,15088.46076923077,0,0
ACC_383f8743,10,8,2,4,358246.99,149745.06,0.4179939097325005,588.5564821280556,547.8203727269445,35824.699,18718.1325,0,0
ACC_38762049,11,15,4,2,9251.36,194013.05,20.97130043582781,624.0223040863889,620.6816039036111,841.0327272727274,12934.203333333331,0,0
ACC_387c2c01,16,11,4,3,95697.37,8217.36,0.0858681905260301,666.1896289036112,694.3153110719445,5981.085625000001,747.0327272727274,0,0
ACC_38931bf1,16,9,6,3,15820.260000000002,8689.57,0.5492684696711684,664.2578803538889,648.9482530319445,988.76625,965.5077777777776,0,0
ACC_38afa69f,15,9,5,4,68994.76000000001,54665.59999999999,0.7923152424908788,600.8825583055556,602.571091155,4599.650666666667,6073.955555555554,0,0
ACC_38c6e168,16,11,4,4,519491.56,7160.309999999999,0.013783303813444,584.84492429,702.5312874141666,32468.2225,650.9372727272726,0,0
ACC_38c94695,13,10,4,5,13900.11,18754.66,1.3492454376260332,609.7351102816666,564.1354989533334,1069.2392307692307,1875.466,0,0
ACC_390314af,6,4,2,1,12288.89,6182.6900000000005,0.5031121606589366,353.1862370147222,581.6039833672222,2048.148333333333,1545.6725,0,0
ACC_3908b681,8,3,4,3,3948.02,1563.99,0.3961454095977224,405.1884907405556,325.6694426925,493.5025,521.33,0,0
ACC_3928c927,7,11,4,2,16581.219999999998,71315.59000000001,4.300985693453197,506.93824265055554,527.0261136077778,2368.745714285714,6483.235454545456,0,0
ACC_3943d0b0,7,13,3,5,14893.580000000002,40842.48,2.742287616543504,642.8053912986111,679.9450502516667,2127.654285714286,3141.729230769231,0,0
ACC_39446f41,7,8,2,3,54843.37,30087.520000000004,0.5486081544587796,676.9703755530555,661.5330425641666,7834.767142857143,3760.940000000001,0,0
ACC_395b20c9,6,3,3,3,27488.47,6178.9,0.22478151748715,709.5716216063889,711.1938534344445,4581.411666666666,2059.633333333333,0,0
ACC_3963660c,6,7,2,3,6734.530000000001,8444.91,1.2539716951294295,630.27800645,673.4270358425,1122.4216666666669,1206.4157142857143,0,0
ACC_39b5fd96,2,15,1,3,1993.52,111170.30999999995,55.76583630964323,515.8683940472222,75.42058838611112,996.76,7411.353999999997,0,0
ACC_39c32807,8,7,1,4,4786.02,21939.26,4.584030154491623,289.3683404080556,432.4495872969444,598.2524999999999,3134.18,0,0
ACC_39d6426d,9,10,6,5,8060.93,94195.11,11.685389899180366,690.9836056480556,664.0446794458334,895.6588888888889,9419.511,0,0
ACC_39df2e88,1,15,1,2,243.34,70829.70999999999,291.07302539656445,685.8540102941668,999999.0,243.34,4721.980666666666,0,0
ACC_39dff03c,11,14,3,3,102177.34,162888.78,1.594177143386195,526.3771694505556,590.0268819247223,9288.84909090909,11634.912857142856,0,0
ACC_39e35a59,7,3,3,2,23458.17,61466.03,2.620239771474075,415.4438603836111,611.9838075483333,3351.1671428571426,20488.676666666663,0,0
ACC_3a24dc40,17,3,8,1,16167.5,754.4,0.0466615122931807,563.6104749113889,557.3879822580556,951.029411764706,251.46666666666667,0,0
ACC_3a26ae19,11,9,6,5,15081.620000000004,65624.34,4.35127923923292,565.8881739527778,653.8238829324999,1371.0563636363638,7291.593333333333,0,0
ACC_3a2958d2,9,13,4,3,219106.77,75228.75999999998,0.3433429281988867,661.0223190208333,626.2892822747223,24345.196666666667,5786.827692307691,0,0
ACC_3a32120a,3,11,2,3,2956.7699999999995,12468.910000000002,4.217071331216159,626.0106918066666,314.54942110694446,985.5899999999998,1133.537272727273,0,0
ACC_3a3cb28a,5,7,3,4,12441.59,13479.5,1.083422617205679,548.8078236558333,684.5301265902777,2488.318,1925.642857142857,0,0
ACC_3a48b990,22,11,7,4,109100.13999999998,30257.04,0.2773327330285736,676.2680663677778,700.1231991186111,4959.097272727272,2750.64,0,0
ACC_3aa256b8,8,4,3,4,5912.02,45867.27,7.758307651191979,485.8884594602778,624.8684605491667,739.0025,11466.8175,0,0
ACC_3aab6b5d,4,10,4,4,1562.0600000000002,29734.1,19.0351843079011,604.011044786111,335.2138253991667,390.515,2973.41,0,0
ACC_3ae2598c,12,15,5,3,29411.53,110777.06,3.766450096271768,617.8619305411111,671.1374334680555,2450.960833333333,7385.137333333333,0,0
ACC_3af3f776,8,9,1,4,183190.33,36557.670000000006,0.1995611340402083,549.2792576161111,385.1667721930556,22898.79125,4061.963333333334,0,0
ACC_3b07fe01,0,7,0,3,0.0,102038.17,0.0,999999.0,999999.0,0.0,14576.881428571429,0,0
ACC_3b2344fd,3,7,1,2,48821.170000000006,62143.16999999999,1.2728734276544371,373.61423224,393.2440182319445,16273.723333333335,8877.595714285713,0,0
ACC_3b3d74c9,12,3,6,2,19639.17,3748.05,0.190845641643715,80.47808810972222,706.3335237266666,1636.5975,1249.35,0,0
ACC_3b3df3f5,4,12,1,4,2798.36,204661.56,73.13625123286498,464.52440037083335,476.2477721436111,699.5899999999999,17055.13,0,0
ACC_3b40628b,18,9,5,5,36111.58,14073.179999999998,0.3897137704858108,684.439824458611,654.5667334133334,2006.198888888889,1563.6866666666665,0,0
ACC_3b600f9b,9,7,3,5,64137.060000000005,46014.2,0.7174354421608972,694.0080496886111,617.3090950538889,7126.34,6573.457142857143,0,0
ACC_3b66de23,11,11,4,3,10511.93,11762.44,1.118961028089038,704.3034396886112,713.2290392033333,955.63,1069.3127272727272,0,0
ACC_3b885122,15,7,5,2,32438.779999999995,6127.52,0.1888948967871171,671.5716129158334,641.5162147197221,2162.585333333333,875.36,0,0
ACC_3b8d0d13,7,10,2,2,4044.1,37281.19,9.218661754160385,574.5205665538889,459.9764074863888,577.7285714285714,3728.119,0,0
ACC_3bf312a5,8,5,4,2,10924.3,31419.77,2.876135770712998,694.5720528544445,662.5021346191666,1365.5375,6283.954,0,0
ACC_3c02dbaa,3,13,1,6,89630.08,216731.52,2.4180667918627314,550.5621526252778,128.752987275,29876.693333333333,16671.65538461538,0,0
ACC_3c2d301d,5,6,2,4,69132.36000000002,87956.5,1.272291297447389,351.5312901175,532.1187398483333,13826.472000000003,14659.416666666666,0,0
ACC_3c700b46,15,5,3,4,26704.61,50620.09,1.8955562354215243,652.9888335522223,599.7754731505555,1780.3073333333334,10124.018,0,0
ACC_3ca33da3,18,9,5,3,33091.88999999999,15947.25,0.4819081049767784,514.4872489522222,669.1242475505557,1838.4383333333328,1771.9166666666667,0,0
ACC_3ccaa9a9,8,11,5,5,9476.52,164100.83,17.316570850903073,610.9434566933334,675.8700811619444,1184.565,14918.25727272727,0,0
ACC_3ccaef4c,22,10,8,5,82761.22000000002,8213.62,0.0992447912198491,608.4610337555556,603.7192003733334,3761.873636363637,821.3620000000001,0,0
ACC_3cf994b6,3,13,1,3,4006.42,16394.8,4.092132127934665,634.801665945,582.806405871389,1335.4733333333334,1261.1384615384616,0,0
ACC_3d86220c,5,7,3,6,2412.27,4870.91,2.01922255800553,389.0127141088889,545.9027673641667,482.454,695.8442857142857,0,0
ACC_3da40c73,3,14,2,4,3142.52,102960.71,32.76374056489696,614.1951109091667,610.3888953458332,1047.506666666667,7354.336428571428,0,0
ACC_3db8e7ab,14,9,4,3,15194.62,59972.01,3.946923977039242,377.4025829033333,606.7908680758333,1085.33,6663.556666666667,0,0
ACC_3dc282ac,4,5,2,3,4857.82,24055.16,4.951842596061608,606.5693200858333,500.7918156475,1214.455,4811.032,0,0
ACC_3dcbc94c,17,11,7,3,18201.33,38315.76,2.1051077036678087,686.9288984880556,708.0050568616667,1070.6664705882351,3483.2509090909084,0,0
ACC_3df579c6,13,9,5,4,48087.99999999999,60038.280000000006,1.2485085676260192,658.7837386266667,599.176066001111,3699.0769230769215,6670.920000000001,0,0
ACC_3e3a0b0c,2,11,2,4,5416.83,37286.420000000006,6.883439207063911,510.7252503338889,235.5649475761111,2708.415,3389.6745454545458,0,0
ACC_3e4ebf3d,22,4,7,2,154055.36999999997,7469.84,0.0484880208979408,488.0174616644444,694.5575215011111,7002.516818181816,1867.46,0,0
ACC_3e5ffaa8,23,15,7,5,127838.41,72795.03999999998,0.5694301110284458,573.6420279975,599.7653813730556,5558.191739130435,4853.002666666665,0,0
ACC_3e64e3a8,5,6,2,3,21673.57,62732.92,2.8944433242885226,433.5124323125,651.8017499030556,4334.714,10455.486666666666,0,0
ACC_3e7b3fac,9,10,4,4,14834.09,55786.4,3.760689061479335,594.7422043138888,683.7650706991667,1648.2322222222222,5578.639999999999,0,0
ACC_3ecdcfb2,10,4,3,3,8575.510000000002,4791.17,0.5587037972085624,626.8576107177778,648.0355797402779,857.5510000000002,1197.7925,0,0
ACC_3f2b2b94,8,14,3,4,9197.58,239836.23,26.076014560351744,627.1964809255555,573.0766191611111,1149.6975,17131.159285714286,0,0
ACC_3f60de83,1,4,1,2,449.33,85549.01999999999,190.3924064718581,0.0,999999.0,449.33,21387.255,0,0
ACC_3f611e73,10,6,6,3,8505.23,24113.95,2.835190817884995,569.3186411519445,543.5750410794444,850.5229999999999,4018.9916666666654,0,0
ACC_3f6b93ac,10,13,3,2,8759.310000000001,61487.11000000001,7.019629400032651,542.7757371136111,566.5974262727777,875.9310000000002,4729.777692307693,0,0
ACC_3f8a1f42,14,13,6,3,13226.87,19196.18,1.4513017819030505,449.25750426750005,634.9299913433334,944.7764285714284,1476.6292307692308,0,0
ACC_3fa8b06e,12,14,4,5,10126.37,57569.87,5.68514383732769,650.9572167080555,637.3668002527778,843.8641666666666,4112.133571428572,0,0
ACC_3fdfb9ff,0,11,0,3,0.0,35254.58000000001,0.0,999999.0,999999.0,0.0,3204.961818181819,0,0
ACC_401acdc0,8,8,3,2,3717.99,28318.439999999995,7.616599291552693,687.1202355097223,640.6296319727778,464.74875,3539.8049999999994,0,0
ACC_4037c5de,13,11,4,2,12027.87,250501.84,20.82678312951504,566.5971955425,555.8694400863889,925.2207692307692,22772.894545454543,0,0
ACC_4096f0a8,7,5,4,4,6109.97,5549.610000000001,0.908287602066786,665.4426136038888,665.8337931222222,872.8528571428571,1109.922,0,0
ACC_40ba19ce,7,5,2,4,18027.87,44562.87,2.4718876938872976,569.1098200811111,665.0587368802778,2575.41,8912.573999999999,0,0
ACC_40bbc56c,3,12,2,2,1417.81,192921.2,136.0698542117773,547.5693466552777,352.1557220383333,472.6033333333333,16076.766666666665,0,0
ACC_40ceb0e8,8,4,2,3,9165.42,3113.96,0.3397509333996696,428.7294075133333,376.1008083941667,1145.6775,778.49,0,0
ACC_40d0ffd9,1,3,1,2,1010.52,108766.71,107.63439615247594,560.0773011761111,999999.0,1010.52,36255.57,0,0
ACC_40ed6156,5,9,2,3,58081.72,11676.09,0.2010286541101055,651.5410299677778,536.95376953,11616.344,1297.3433333333332,0,0
ACC_4142691f,7,9,3,3,45595.82,49290.40999999999,1.081029138197317,474.3087862102778,497.4717258711111,6513.688571428572,5476.712222222221,0,0
ACC_41659bd0,7,7,3,3,5124.83,87972.75,17.165984042397504,492.4007781580556,637.0903612536111,732.1185714285714,12567.535714285714,0,0
ACC_41c8826b,0,6,0,3,0.0,12466.16,0.0,999999.0,999999.0,0.0,2077.693333333333,0,0
ACC_42262844,16,9,4,5,123605.09,26141.93,0.2114955783778807,627.4511746494445,514.4645758997223,7725.318125,2904.658888888889,0,0
ACC_422a18b3,4,10,2,2,5345.34,48818.62,9.132930739672313,470.5107220013889,461.7293964338888,1336.335,4881.861999999999,0,0
ACC_4238824a,8,6,5,4,44775.76,29917.25,0.6681572797424321,613.1240703002777,526.0334922011111,5596.969999999999,4986.208333333333,0,0
ACC_423feb86,4,14,3,6,23809.19,98737.21,4.147020961233877,612.6733766575,538.6394117380556,5952.2975,7052.657857142857,0,0
ACC_4254543a,16,12,5,6,10576.64,68501.90999999999,6.4767175586953885,661.5630013058334,649.5519961738889,661.04,5708.492499999999,0,0
ACC_426219a9,12,13,3,2,345580.09,48889.97,0.1414721837707721,498.5867689283333,651.7948339041667,28798.340833333332,3760.7669230769225,0,0
ACC_429f5f25,8,10,3,4,8853.439999999999,16056.75,1.8136170799147,623.2689049452778,440.97070801833337,1106.6799999999998,1605.675,0,0
ACC_42d31b36,5,15,3,2,230462.06,13471.42,0.0584539598405047,575.5964289483334,481.1377802636111,46092.412,898.0946666666666,0,0
ACC_42d4d1f3,4,5,2,3,3817.03,7828.24,2.050872013057272,480.33427337694445,603.2626917986112,954.2575,1565.648,0,0
ACC_43045ed7,2,6,2,3,2903.78,70297.43000000001,24.20893800494528,677.1155676977778,289.4706918341667,1451.89,11716.238333333336,0,0
ACC_4316af61,7,8,3,4,114135.91,34417.09,0.301544798652764,486.72378446833335,505.60659938888887,16305.13,4302.13625,0,0
ACC_431949ca,5,14,2,3,4084.37,48379.62,11.845063008493357,694.3197908416668,616.4583291558333,816.874,3455.687142857143,0,0
ACC_433a1e60,3,12,2,2,2936.4500000000003,11802.61,4.019346489809123,641.0976865499999,627.249506176389,978.8166666666668,983.5508333333332,0,0
ACC_4340fd51,2,10,2,6,3331.79,48093.12,14.434619228702893,531.0804920297222,385.6025765925,1665.895,4809.312,0,0
ACC_4397b408,6,5,2,3,43549.83999999999,4075.62,0.0935851888319222,541.4350352052778,448.3543633961111,7258.306666666665,815.124,0,0
ACC_44302f13,6,3,2,2,7971.0,44924.69,5.6360168109396565,693.2856928647221,689.3447239086111,1328.5,14974.896666666667,0,0
ACC_443711db,9,15,5,3,5658.01,139122.93000000002,24.588668100621952,677.8431414519445,590.4618483722223,628.6677777777778,9274.862,0,0
ACC_44539a0f,2,4,2,2,79124.39000000001,4958.870000000001,0.0626718259692112,0.0,43.80336438055555,39562.19500000001,1239.7175000000002,0,0
ACC_44e62128,3,5,2,4,661.24,12111.89,18.316934849676365,573.6775458986111,321.0612729636111,220.41333333333333,2422.378,0,0
ACC_44fd8d05,9,8,3,5,44828.52,8634.87,0.1926200106539319,607.7034650711112,544.5014616916667,4980.946666666667,1079.35875,0,0
ACC_452cd0c7,10,4,2,3,102796.37,71206.25,0.6926922614096197,438.30665586,484.9769142625,10279.637,17801.5625,0,0
ACC_4543f4e1,11,9,4,4,18119.93,48594.95,2.681850868077305,622.7017764349999,594.0992337099999,1647.2663636363636,5399.438888888889,0,0
ACC_45467e78,10,7,6,5,20476.06,83785.73999999999,4.091887794819902,406.63183709,613.5840231541667,2047.606,11969.391428571427,0,0
ACC_455323dd,12,5,4,3,14039.829999999998,5131.49,0.365495166252013,579.6235504752777,560.862395805,1169.9858333333332,1026.298,0,0
ACC_45ebf456,7,15,4,4,61142.7,275297.98,4.502548628045539,467.4004990080556,655.9706352697223,8734.671428571428,18353.198666666667,0,0
ACC_463b2168,8,4,3,3,5196.23,36292.84,6.98445603832009,362.7415617980556,344.4958457858333,649.52875,9073.21,0,0
ACC_464e6648,4,11,2,2,86476.76000000001,98418.0,1.138086117009934,462.5007447822222,301.31763108944443,21619.19,8947.09090909091,0,0
ACC_46617fbb,9,12,3,5,290640.14,254471.7,0.8755559366300882,609.5662031752778,605.4951307091667,32293.34888888889,21205.975,0,0
ACC_466ba438,5,9,2,3,152222.18,60216.73999999999,0.3955845330818412,588.8651888366667,509.6552261208333,30444.436,6690.748888888887,0,0
ACC_466cacb8,23,12,6,4,709368.39,130766.6,0.1843422992107105,604.8184051377777,678.7920295011111,30842.10391304348,10897.216666666664,0,0
ACC_46cf4a15,6,13,2,3,34641.91,49210.83,1.4205576424625548,508.9365109086111,453.2581818308333,5773.651666666666,3785.448461538461,0,0
ACC_46d7e5f9,10,5,3,2,66911.91,34047.38,0.5088388599279261,592.9908417583333,624.2603724794444,6691.191000000001,6809.476,0,0
ACC_47334c01,1,6,1,2,709.51,6511.5,9.177460500909078,0.0,999999.0,709.51,1085.25,0,0
ACC_4735fd72,9,13,3,4,16419.2,42842.63999999999,2.6093013057883447,621.7644634730555,346.1133394427778,1824.355555555556,3295.587692307692,0,0
ACC_4741856f,5,8,2,5,2054.55,15999.75,7.787471709133386,199.8989137725,324.3723597111112,410.91,1999.96875,0,0
ACC_474289e9,5,11,2,2,51411.66,13914.580000000002,0.2706502766104032,647.2031417108334,650.9156467916666,10282.332,1264.9618181818184,0,0
ACC_4751dbeb,7,12,4,5,208484.54,20634.06,0.0989716551644548,499.01673191472224,663.8070926733333,29783.50571428571,1719.505,0,0
ACC_4756b69f,9,10,5,3,32534.77,106767.71,3.2816494476524656,597.1454150550001,572.7011216927777,3614.974444444445,10676.771,0,0
ACC_478da1ba,4,4,2,2,66022.74,7253.04,0.1098566948296904,370.17172539055554,442.6204889361111,16505.685,1813.26,0,0
ACC_47d1bb9d,11,4,5,2,5532.7300000000005,7948.08,1.4365566365971227,597.4789759141668,650.9701041313889,502.97545454545457,1987.02,0,0
ACC_4813f1e3,2,9,1,5,1526.67,109182.87,71.51700760478688,368.0951495722222,495.1624969336111,763.335,12131.43,0,0
ACC_4839c88e,7,7,1,2,96300.28,24448.56,0.2538783895540075,296.0396361661111,596.2316602930556,13757.182857142858,3492.651428571429,0,0
ACC_4876ddd7,15,7,4,2,48965.16999999999,114482.36,2.3380366084708784,603.6208591366667,571.6652594277778,3264.344666666666,16354.622857142856,0,0
ACC_488a8f9d,12,9,4,4,54140.25,54954.39000000001,1.015037610650117,639.9105885716666,702.9641651405556,4511.6875,6106.043333333334,0,0
ACC_488b0c5d,10,5,5,3,57606.57,37932.96,0.6584832250904714,548.5298110819444,663.7889094291667,5760.657,7586.592,0,0
ACC_488b3275,6,14,3,2,18955.92,39665.28,2.092500917919045,714.3323632136112,648.7935050169444,3159.32,2833.2342857142858,0,0
ACC_488b37f7,7,7,4,5,82180.3,58546.04,0.712409665090052,595.0385872744445,506.76524482888885,11740.042857142858,8363.72,0,0
