account_id,in_degree,out_degree,unique_senders,unique_receivers,total_in,total_out,pass_through_ratio,velocity_hours,in_span_hours,avg_in_amount,avg_out_amount,label,is_passthrough,risk_score,reason
ACC_6da1cab5,5,15,2,2,22686.56,19908.15,0.8775305731675496,611.2400288908334,608.8108856783334,4537.312,1327.21,0,0,0.0,received money from 2 different senders; passed on 88% of everything it received
ACC_6da9c01b,3,3,2,3,5923.77,1522.38,0.2569951230382003,485.6662318836111,351.6378518922222,1974.59,507.46,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_6e028d74,4,4,3,3,29412.61,10803.63,0.3673128634283051,439.7552948427778,238.2153497058333,7353.1525,2700.9075000000003,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_6e7dfa20,5,12,1,6,3173.01,60082.68,18.935547004264087,383.295520235,438.0072803294445,634.6020000000001,5006.89,0,0,0.0,received money from 1 different senders; passed on 1894% of everything it received
ACC_6e963585,9,13,4,4,13726.44,34665.25,2.525436311235834,497.7438994441666,556.4292639111111,1525.16,2666.5576923076924,0,0,0.0,received money from 4 different senders; passed on 253% of everything it received
ACC_6f4e1ef2,4,12,1,4,21437.44,204514.21,9.540048158735372,356.1357947808333,508.9228168833333,5359.36,17042.850833333334,0,0,0.0,passed on 954% of everything it received
ACC_6f6bbb8b,13,10,5,2,8245.52,52780.27,6.401084467686695,587.6745621369444,476.67589630472224,634.2707692307692,5278.027,0,0,0.0,received money from 5 different senders; passed on 640% of everything it received
ACC_6f79e201,17,8,4,5,59373.24,6824.34,0.1149396596850702,654.3768543183332,640.0085174063889,3492.5435294117647,853.0425,0,0,0.0,received money from 4 different senders
ACC_6f7ce53b,16,12,3,4,78252.39,230457.35,2.945051901929129,520.0470209147222,567.3224257955555,4890.774375,19204.779166666664,0,0,0.0,received money from 3 different senders; passed on 295% of everything it received
ACC_6f8e0d05,2,3,1,2,1995.17,1107.82,0.555250930998361,169.20558339444446,431.41462922277776,997.585,369.2733333333333,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_6f9c297f,2,12,2,6,14875.51,133322.78999999998,8.962569350563442,329.87291672444445,67.017147025,7437.755,11110.232499999998,0,0,0.0,passed on 896% of everything it received
ACC_7010d141,0,15,0,4,0.0,103129.5,0.0,999999.0,999999.0,0.0,6875.3,0,0,0.3,flagged by the model based on a combination of subtler behavioral signals
ACC_7019511c,7,8,3,2,215839.18,6578.59,0.0304791280248562,664.8954992725,530.0793908097222,30834.16857142857,822.32375,0,0,0.1,received money from 3 different senders
ACC_701f42c3,5,4,3,2,153405.62,125773.24,0.8198737438693576,596.5491475469445,606.8925794952778,30681.124,31443.31,0,0,0.1,received money from 3 different senders; passed on 82% of everything it received
ACC_7033b6e6,16,10,5,2,84108.63,64733.27,0.7696388586997553,613.8354872513888,698.6689579672222,5256.789375,6473.327,0,0,0.0,received money from 5 different senders; passed on 77% of everything it received
ACC_7045da64,10,11,5,2,28305.67000000001,12605.78,0.4453446959566757,597.2427806741666,659.3675734691667,2830.5670000000005,1145.9799999999998,0,0,0.0,received money from 5 different senders
ACC_704d68e3,5,5,2,2,8130.820000000001,2012.82,0.2475543672101952,587.5586461836111,628.2199340655555,1626.1640000000002,402.564,0,0,0.0,received money from 2 different senders
ACC_70716e86,7,9,2,4,52270.91,14860.61,0.2842998141796269,643.4810822388889,590.8677749325,7467.272857142857,1651.1788888888889,0,0,0.0,received money from 2 different senders
ACC_708c1b01,7,8,4,2,210398.72,5540.01,0.0263310061962354,604.5762637613889,598.1486748947223,30056.96,692.50125,0,0,0.0,received money from 4 different senders
ACC_70e61b9c,8,15,5,2,39065.97,27812.27,0.7119308697569775,683.2538058566666,687.2929418094444,4883.24625,1854.1513333333328,0,0,0.0,received money from 5 different senders; passed on 71% of everything it received
ACC_70edf596,0,11,0,5,0.0,105650.05,0.0,999999.0,999999.0,0.0,9604.55,0,0,0.3,flagged by the model based on a combination of subtler behavioral signals
ACC_70f32848,13,4,7,2,16832.27,40025.96,2.377930011816588,603.747388626111,637.2373828805555,1294.79,10006.49,0,0,0.0,received money from 7 different senders; passed on 238% of everything it received
ACC_70f552d2,5,3,2,2,41234.73,1055.17,0.0255893515005433,333.29802198944446,669.9914556094444,8246.946,351.72333333333336,0,0,0.0,received money from 2 different senders
ACC_7152743e,1,6,1,3,274.4,51476.55,187.5967565597668,202.26025462027772,999999.0,274.4,8579.425000000001,0,0,0.0,passed on 18760% of everything it received
ACC_72a39870,10,6,4,2,9190.24,5550.06,0.6039080589843139,569.2247802813889,541.7569399255556,919.024,925.01,0,0,0.0,received money from 4 different senders
ACC_72aa25d6,8,10,3,4,5588.42,206390.78,36.93186625199967,375.9045473055556,516.0656389205556,698.5525,20639.078,0,0,0.0,received money from 3 different senders; passed on 3693% of everything it received
ACC_72dad898,9,13,4,5,217088.4,47485.55,0.2187383112133121,583.4694128638889,552.9294565463889,24120.93333333333,3652.734615384615,0,0,0.0,received money from 4 different senders
ACC_736e7dd9,3,8,1,5,4921.16,35275.27,7.168080290012924,354.0916509813889,308.94667895083336,1640.3866666666663,4409.40875,0,0,0.0,passed on 717% of everything it received
ACC_737a1bb4,13,4,3,2,404084.63,3081.41,0.0076256550515173,516.1221005258334,677.3941360266667,31083.43307692308,770.3525,0,0,0.0,received money from 3 different senders
ACC_73983cbf,8,11,4,4,62766.51,177768.27000000002,2.8322153008029285,599.7096982230555,560.7603256466666,7845.81375,16160.75181818182,0,0,0.0,received money from 4 different senders; passed on 283% of everything it received
ACC_73dbde1b,24,8,6,5,87374.70000000001,42449.91,0.4858375479400786,465.7988730136111,718.2782963805555,3640.6125000000006,5306.23875,0,0,0.0,received money from 6 different senders
ACC_7415560b,7,12,4,5,28382.07,21064.49,0.7421759582722471,461.8218282225,478.9708092336111,4054.5814285714287,1755.3741666666665,0,0,0.0,received money from 4 different senders; passed on 74% of everything it received
ACC_743fc896,17,13,4,4,54331.52999999999,21992.689999999995,0.4047868705335557,693.1174105183334,710.4590675727777,3195.972352941176,1691.7453846153842,0,0,0.0,received money from 4 different senders
ACC_744b724d,10,12,3,4,338872.05000000005,90406.06,0.2667852364926526,635.4811286525,530.2439263444444,33887.205,7533.838333333334,0,0,0.0,received money from 3 different senders
ACC_74f64800,4,9,1,4,37069.82,132049.38,3.562180231789634,316.9193711622222,352.74018589611114,9267.455,14672.153333333334,0,0,0.0,passed on 356% of everything it received
ACC_75235a35,2,8,1,2,96810.24,5840.41,0.0603284321989078,338.2267787402778,73.56132349055557,48405.12,730.05125,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_75562abb,8,9,2,3,41098.51,10165.6,0.2473471666004436,688.206579565,565.9452041874999,5137.313749999999,1129.511111111111,0,0,0.0,received money from 2 different senders
ACC_75767fda,3,4,2,3,3950.24,91469.76,23.1554943497104,149.95169472777775,242.0452309155556,1316.746666666667,22867.44,0,0,0.0,passed on 2316% of everything it received
ACC_7577b9aa,3,3,1,2,28064.71,52845.19,1.882976521047251,87.97185204861111,411.7496372616667,9354.903333333334,17615.06333333333,0,0,0.0,forwarded funds onward within 88.0 hours of receiving them; passed on 188% of everything it received
ACC_75ca2137,5,13,3,2,3596.13,15335.139999999998,4.264345282289572,419.2541924538889,270.7820735458333,719.2259999999999,1179.6261538461536,0,0,0.0,received money from 3 different senders; passed on 426% of everything it received
ACC_76280cd9,19,11,4,2,79725.29999999999,81889.99999999999,1.0271519831220453,703.0136549169445,644.8911340047223,4196.068421052631,7444.545454545453,0,0,0.0,received money from 4 different senders; passed on 103% of everything it received
ACC_764941e7,7,13,2,5,209567.94,10522.6,0.0502109244381559,600.1606600427777,633.0740894305555,29938.277142857143,809.4307692307692,0,0,0.0,received money from 2 different senders
ACC_77f8eabe,2,9,2,3,29174.56,114053.99,3.90936452854816,305.99241894861115,156.25876954694442,14587.28,12672.665555555555,0,0,0.3,passed on 391% of everything it received
ACC_780ca1c2,21,15,7,6,103896.92,14530.38,0.1398538089483307,645.242706825,696.1100543675,4947.472380952381,968.692,0,0,0.0,received money from 7 different senders
ACC_789f8f71,6,11,3,6,3741.37,12580.33,3.3624928836228443,649.732695493889,658.9145533377778,623.5616666666666,1143.6663636363637,0,0,0.0,received money from 3 different senders; passed on 336% of everything it received
ACC_78a567a1,13,5,4,4,85317.29,3198.3,0.0374871259975557,445.607377275,642.4561011913888,6562.868461538461,639.6600000000001,0,0,0.0,received money from 4 different senders
ACC_78ad4e2b,15,4,6,3,13275.11,6189.13,0.4662206188875271,560.3430532052778,680.2456822283333,885.0073333333332,1547.2825,0,0,0.5,received money from 6 different senders
ACC_78d54002,16,5,5,4,16648.47,6503.149999999999,0.3906154739744852,563.4729776313889,600.0585248113889,1040.529375,1300.6299999999997,0,0,0.0,received money from 5 different senders
ACC_78d81864,10,11,3,2,7054.150000000001,8447.66,1.1975447077252397,475.76369547194446,479.89475591194446,705.4150000000001,767.9690909090909,0,0,0.0,received money from 3 different senders; passed on 120% of everything it received
ACC_78dae855,3,7,2,4,48545.97,114122.13,2.3508054324591723,596.5886745155556,558.2758528897223,16181.99,16303.16142857143,0,0,0.0,passed on 235% of everything it received
ACC_79397228,13,4,3,2,9455.910000000002,9747.68,1.0308558351337944,335.4266829352778,480.6465310252778,727.3776923076924,2436.92,0,0,0.0,received money from 3 different senders; passed on 103% of everything it received
ACC_7968180c,8,5,4,2,14482.6,95983.13,6.6274791819148495,484.8245745569444,547.3706729677779,1810.325,19196.626,0,0,0.0,received money from 4 different senders; passed on 663% of everything it received
ACC_79a98e60,9,10,4,5,24646.29,266046.94999999995,10.794604380618743,664.9429412563888,662.1981778455555,2738.4766666666665,26604.695,0,0,0.0,received money from 4 different senders; passed on 1079% of everything it received
ACC_79e1c36e,7,10,2,5,19429.58,9710.830000000002,0.4997961870508781,622.4189417711111,666.9594895566667,2775.654285714286,971.0830000000002,0,0,0.0,received money from 2 different senders
ACC_7a46bcf4,14,8,3,4,41716.71,6934.240000000001,0.1662221205842934,671.9012694666667,658.7767384416667,2979.765,866.7800000000001,0,0,0.0,received money from 3 different senders
ACC_7a4ba474,3,3,1,2,2450.91,8036.04,3.278798487092549,386.4690700511111,546.1451672441667,816.9699999999999,2678.68,0,0,0.1,passed on 328% of everything it received
ACC_7a5b71bf,11,15,3,4,374789.03,145836.87,0.3891172321665871,564.524525455,647.7361463466667,34071.73,9722.458,0,0,0.0,received money from 3 different senders
ACC_7a68a31a,18,11,5,4,17373.27,34193.97,1.9681942432253687,701.9677124655556,688.2547654705555,965.1816666666668,3108.5427272727275,0,0,0.0,received money from 5 different senders; passed on 197% of everything it received
ACC_7a842b69,6,15,2,4,9612.1,32373.410000000003,3.367985143725097,589.1265625797223,617.5673912555555,1602.0166666666664,2158.2273333333337,0,0,0.0,received money from 2 different senders; passed on 337% of everything it received
ACC_7ac17351,12,7,4,4,36699.1,60556.87,1.6500914191356193,543.6656111225,697.8290596991666,3058.258333333333,8650.98142857143,0,0,0.0,received money from 4 different senders; passed on 165% of everything it received
ACC_7b4b6d4b,14,12,4,4,125894.42,11902.98,0.0945473198891579,639.4758396105555,673.5661454941666,8992.458571428573,991.915,0,0,0.0,received money from 4 different senders
ACC_7bbe25fb,2,7,1,3,12147.07,12975.05,1.0681629397048011,0.0,1.7296722380555556,6073.535,1853.578571428572,0,0,0.0,forwarded funds onward within 0.0 hours of receiving them; passed on 107% of everything it received
ACC_7beeab8d,0,3,0,2,0.0,3128.81,0.0,999999.0,999999.0,0.0,1042.9366666666667,0,0,0.1,flagged by the model based on a combination of subtler behavioral signals
ACC_7c853895,6,11,2,5,10693.63,128091.14,11.978265565575022,559.9547423255556,490.35249664527777,1782.2716666666663,11644.649090909092,0,0,0.0,received money from 2 different senders; passed on 1198% of everything it received
ACC_7ce0f9f3,6,14,3,3,92524.18,212472.25000000003,2.296397006706788,495.3621898511111,591.9573412341667,15420.696666666665,15176.589285714288,0,0,0.0,received money from 3 different senders; passed on 230% of everything it received
ACC_7cf27dba,5,6,4,4,51276.33,5216.1,0.101725298982981,459.542269895,498.9117581666666,10255.266,869.35,0,0,0.0,received money from 4 different senders
ACC_7d24f4b8,16,9,7,5,582926.9099999999,72955.0,0.1251529115374001,682.6293844127778,671.1154074047223,36432.931875,8106.111111111111,0,0,0.0,received money from 7 different senders
ACC_7d6790c4,12,5,3,3,382583.13,159645.18,0.4172823302480692,545.6348321486112,679.2872387447222,31881.9275,31929.036,0,0,0.0,received money from 3 different senders
ACC_7dc20675,8,15,4,3,19571.65,8638.32,0.4413690210074266,687.9137131955556,592.2583039016667,2446.45625,575.888,0,0,0.0,received money from 4 different senders
ACC_7e8b8740,11,5,4,2,447672.21,3601.53,0.0080450157940337,523.4409779347222,532.4325192119444,40697.47363636363,720.306,0,0,0.0,received money from 4 different senders
ACC_7f45a7e5,2,11,1,5,565.02,8034.92,14.220593961275709,512.5793273108334,486.5408487461111,282.51,730.4472727272728,0,0,0.0,passed on 1422% of everything it received
ACC_7f870146,9,11,4,4,72285.87999999999,33356.219999999994,0.4614486259280512,572.0622229205555,628.1730827916667,8031.764444444443,3032.383636363636,0,0,0.0,received money from 4 different senders
ACC_7f8de1fa,14,15,3,4,61572.96,10216.94,0.1659322533787559,592.5048628102777,661.3430954625,4398.068571428571,681.1293333333334,0,0,0.0,received money from 3 different senders
ACC_7fdf5746,1,8,1,4,576.21,3887.7,6.747019315874421,0.0,999999.0,576.21,485.9625,0,0,0.2,forwarded funds onward within 0.0 hours of receiving them; passed on 675% of everything it received
ACC_800c88a4,17,14,6,2,97690.15,285462.45,2.9221211145647747,619.837400195,675.3520333822222,5746.479411764705,20390.175,0,0,0.0,received money from 6 different senders; passed on 292% of everything it received
ACC_800e8d78,13,7,5,2,73992.25,121614.2,1.6436072696802706,471.0884882391666,421.4839286711111,5691.711538461538,17373.457142857143,0,0,0.0,received money from 5 different senders; passed on 164% of everything it received
ACC_80449ced,10,5,5,3,8910.93,8878.880000000001,0.9964032934833964,462.84280809027774,615.1635131527778,891.0930000000001,1775.7760000000003,0,0,0.1,received money from 5 different senders; passed on 100% of everything it received
ACC_8081b7a7,8,5,2,3,24661.36,47184.29,1.9132882371450723,481.1265851925,682.1985466780554,3082.67,9436.858,0,0,0.0,received money from 2 different senders; passed on 191% of everything it received
ACC_80e5a87a,7,6,2,3,4770.35,54996.17999999999,11.528751559109915,295.1453741922222,550.3184004702778,681.4785714285715,9166.03,0,0,0.0,received money from 2 different senders; passed on 1153% of everything it received
ACC_81288096,14,13,6,3,36799.62,74128.99,2.014395529084268,636.4480366305555,652.6097846772221,2628.5442857142857,5702.2300000000005,0,0,0.0,received money from 6 different senders; passed on 201% of everything it received
ACC_81453899,17,11,8,3,65176.8,17824.14,0.2734736900246713,686.2265195408332,660.7280078566666,3833.9294117647055,1620.3763636363635,0,0,0.0,received money from 8 different senders
ACC_8145b956,0,9,0,5,0.0,125892.12,0.0,999999.0,999999.0,0.0,13988.013333333332,0,0,0.3,flagged by the model based on a combination of subtler behavioral signals
ACC_81477caa,20,8,6,4,50742.81,55615.71000000001,1.0960313392183052,514.1022168627778,519.7711673552777,2537.1405,6951.963750000001,0,0,0.0,received money from 6 different senders; passed on 110% of everything it received
ACC_814a433c,8,5,5,4,45257.47,89752.57,1.9831548250487712,458.14378266777777,688.6997454355555,5657.18375,17950.514000000003,0,0,0.2,received money from 5 different senders; passed on 198% of everything it received
ACC_8153dd07,1,7,1,4,118.68,19594.21,165.10119649477585,316.8416883538889,999999.0,118.68,2799.172857142857,0,0,0.0,passed on 16510% of everything it received
ACC_81e65cf1,9,13,4,6,7418.32,118601.73,15.987680499088745,633.3638102255555,423.0548790963889,824.2577777777777,9123.21,0,0,0.0,received money from 4 different senders; passed on 1599% of everything it received
ACC_8265780a,4,13,3,5,102347.26,101559.16,0.9922997450053864,471.2723622963889,469.33658676416667,25586.815,7812.243076923076,0,0,0.0,passed on 99% of everything it received
ACC_82691815,4,15,3,5,17183.670000000002,199599.79,11.61566708392328,628.3966278063889,186.63085142777777,4295.9175000000005,13306.652666666663,0,0,0.0,passed on 1162% of everything it received
ACC_827cfb12,8,15,5,4,4495.27,130554.92,29.042731582307628,570.8546395516667,575.6386573155555,561.9087499999999,8703.661333333333,0,0,0.0,received money from 5 different senders; passed on 2904% of everything it received
ACC_835e1ef1,5,5,2,3,10382.43,3708.11,0.3571524200018685,566.856585085,446.8278907172222,2076.486,741.622,0,0,0.0,received money from 2 different senders
ACC_83b71646,4,9,1,3,4429.49,26946.9,6.083522030752976,493.0523904361111,495.8307552344445,1107.3725,2994.1,0,0,0.2,passed on 608% of everything it received
ACC_83c85c02,8,11,2,4,9375.56,31703.76,3.381532409797388,581.4752216369444,419.3115493819444,1171.9450000000002,2882.1600000000003,0,0,0.0,received money from 2 different senders; passed on 338% of everything it received
ACC_83cffe76,18,5,4,4,13962.82,99316.32,7.11291272106924,629.3406226841666,602.4642977233333,775.7122222222222,19863.264,0,0,0.0,received money from 4 different senders; passed on 711% of everything it received
ACC_83e1c712,6,15,3,3,6296.5,47016.060000000005,7.467015008337967,653.5794891847222,590.7067953272222,1049.4166666666667,3134.4040000000005,0,0,0.0,received money from 3 different senders; passed on 747% of everything it received
ACC_83f2a740,12,8,4,3,74677.29000000001,13491.43,0.1806630904790465,553.836557615,617.61334107,6223.107500000001,1686.42875,0,0,0.0,received money from 4 different senders
ACC_8403ad3c,14,10,3,3,39636.29000000001,84180.93000000001,2.123834748408592,606.7442791858333,565.6349987833333,2831.163571428572,8418.093,0,0,0.0,received money from 3 different senders; passed on 212% of everything it received
ACC_84446609,11,8,2,4,55562.95,9435.93,0.1698241364074441,707.7380522827779,687.1366166972223,5051.177272727273,1179.49125,0,0,0.0,received money from 2 different senders
ACC_8464d460,0,9,0,2,0.0,67590.28,0.0,999999.0,999999.0,0.0,7510.031111111111,0,0,0.2,flagged by the model based on a combination of subtler behavioral signals
ACC_84befecc,10,8,6,3,9200.08,44992.24999999999,4.89041943113538,582.7387014636112,588.7145322677777,920.008,5624.031249999999,0,0,0.0,received money from 6 different senders; passed on 489% of everything it received
ACC_85c701fd,11,11,3,3,19387.03,7244.58,0.3736817862251205,578.8568869130555,528.908967951389,1762.457272727273,658.5981818181818,0,0,0.0,received money from 3 different senders
ACC_85f7274c,7,8,3,5,5740.240000000001,28401.32,4.947758281883684,245.8999730108333,285.4540799919444,820.0342857142858,3550.165,0,0,0.0,received money from 3 different senders; passed on 495% of everything it received
ACC_86863f0f,3,3,1,2,5602.32,6179.01,1.1029377115195134,398.0152846208333,267.0460579075,1867.44,2059.67,0,0,0.1,passed on 110% of everything it received
ACC_86ae817b,12,15,2,3,88095.81,10488.320000000002,0.1190558325078116,677.4856246330555,596.7078084744444,7341.3175,699.2213333333334,0,0,0.0,received money from 2 different senders
ACC_86b88787,25,13,8,6,118274.35,188963.23000000004,1.5976687252984274,600.4720225736111,697.2460024033333,4730.973999999999,14535.63307692308,0,0,0.0,received money from 8 different senders; passed on 160% of everything it received
ACC_871c251f,24,3,5,2,53386.84,34987.68,0.6553615085665306,483.6807503036111,691.8154500355556,2224.4516666666664,11662.56,0,0,0.0,received money from 5 different senders
ACC_8727ebfa,4,12,3,3,40798.05,150861.7,3.6977674178055087,220.52705591194444,203.03893206666663,10199.5125,12571.808333333334,0,0,0.0,passed on 370% of everything it received
ACC_875a56de,4,14,4,2,170024.21,171353.68,1.00781929820465,662.7999286969444,231.7052900536111,42506.0525,12239.548571428571,0,0,0.0,passed on 101% of everything it received
ACC_8778b802,3,8,1,3,1877.93,5921.4400000000005,3.15317397347079,451.826754315,378.9789050355556,625.9766666666667,740.1800000000001,0,0,0.0,passed on 315% of everything it received
ACC_878bf320,7,8,5,5,56844.14,65696.29000000001,1.1557266940796362,520.6399597297222,555.9028835441667,8120.591428571429,8212.036250000001,0,0,0.0,received money from 5 different senders; passed on 116% of everything it received
ACC_87c8b039,2,14,1,3,33763.55,87452.92,2.590157729267213,616.4648742152777,340.5259339647222,16881.774999999998,6246.637142857143,0,0,0.1,passed on 259% of everything it received
ACC_87d69cc2,8,12,2,4,18998.13,108254.29,5.698155028942322,350.65250521666667,263.2815027761111,2374.76625,9021.190833333334,0,0,0.0,received money from 2 different senders; passed on 570% of everything it received
ACC_8805edc0,1,6,1,4,52698.62,34982.63,0.6638244037509899,452.7553199361112,999999.0,52698.62,5830.438333333333,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_884803ef,12,12,5,3,50759.25000000001,76715.66,1.511363150558765,670.0554925408334,654.6104115600001,4229.937500000001,6392.971666666667,0,0,0.0,received money from 5 different senders; passed on 151% of everything it received
ACC_888e7078,9,4,4,3,5479.009999999999,26267.9,4.794278528420281,663.3031648336112,711.6485948080556,608.7788888888888,6566.975,0,0,0.0,received money from 4 different senders; passed on 479% of everything it received
ACC_88a4f715,15,5,5,2,24509.890000000003,102203.14,4.169873467404382,635.8077040402777,688.8295578552777,1633.9926666666668,20440.628,0,0,0.0,received money from 5 different senders; passed on 417% of everything it received
ACC_88aaa5b7,3,7,1,3,753.4200000000001,56446.630000000005,74.92053569058427,224.51427287777776,100.03815387972222,251.14,8063.804285714286,0,0,0.0,passed on 7492% of everything it received
ACC_88db3af9,4,6,1,2,7603.06,4291.27,0.5644135387593943,690.246064155,578.5031172572222,1900.765,715.2116666666667,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_892a72a1,13,3,5,3,49702.02,3646.97,0.0733766957560276,621.0040470777778,649.9577611141666,3823.232307692308,1215.6566666666668,0,0,0.0,received money from 5 different senders
ACC_892efbd0,5,13,3,4,5488.790000000001,24720.57,4.503828712703528,572.7318482361111,522.4559634302777,1097.7580000000005,1901.582307692308,0,0,0.0,received money from 3 different senders; passed on 450% of everything it received
ACC_8980b78e,10,15,5,2,49062.98,247514.25000000003,5.044827077360569,644.3651468333333,644.5710376544445,4906.298,16500.95,0,0,0.0,received money from 5 different senders; passed on 504% of everything it received
ACC_899ff788,6,6,3,3,109658.68,13194.759999999998,0.1203257234174257,384.2921814286111,598.8730603716666,18276.446666666667,2199.1266666666666,0,0,0.2,received money from 3 different senders
ACC_89d35f95,6,14,3,5,3228.42,19673.4,6.093816789637036,473.0550120113889,440.8913064172222,538.07,1405.2428571428572,0,0,0.0,received money from 3 different senders; passed on 609% of everything it received
ACC_8a8b6312,14,12,4,2,14309.219999999998,54770.7,3.827650983072453,627.7945990672223,693.3874211030555,1022.0871428571428,4564.224999999999,0,0,0.0,received money from 4 different senders; passed on 383% of everything it received
ACC_8a92e3d9,16,9,5,4,12590.86,27545.97,2.187775100350572,609.2663613272222,596.8523165380556,786.92875,3060.6633333333334,0,0,0.0,received money from 5 different senders; passed on 219% of everything it received
ACC_8a9581df,17,14,8,6,25819.370000000003,84547.39,3.2745721526125537,664.9294132419444,649.2114295422223,1518.7864705882355,6039.0992857142855,0,0,0.0,received money from 8 different senders; passed on 327% of everything it received
ACC_8ac6aaef,5,6,2,5,176361.83,139089.13999999998,0.7886578405315935,645.541194673611,503.497717325,35272.365999999995,23181.52333333333,0,0,0.0,received money from 2 different senders; passed on 79% of everything it received
ACC_8af4b342,4,12,1,2,65193.61,427228.94,6.553233361367778,692.6046853091666,447.6928943391667,16298.4025,35602.41166666667,0,0,0.0,passed on 655% of everything it received
ACC_8b06d409,12,3,4,3,18971.29,2658.42,0.140128583770529,656.9207743580555,659.5620155266668,1580.940833333333,886.14,0,0,0.0,received money from 4 different senders
ACC_8ba0dce4,9,4,3,3,56421.82,2765.1400000000003,0.0490083446439693,646.4801765638889,636.4035018319444,6269.091111111111,691.2850000000001,0,0,0.0,received money from 3 different senders
ACC_8c21657b,14,15,3,5,21575.43,20740.82,0.9613166458327828,590.1434811769444,580.9989421152777,1541.1021428571428,1382.7213333333332,0,0,0.0,received money from 3 different senders; passed on 96% of everything it received
ACC_8c5e12dd,7,9,3,3,9626.41,4591.830000000001,0.4770033688571337,588.5948056186111,579.2152654258333,1375.2014285714286,510.20333333333343,0,0,0.0,received money from 3 different senders
ACC_8c8a312e,4,7,3,3,3884.28,4719.959999999999,1.2151441193734744,560.7387470430556,397.4226775322222,971.07,674.2799999999999,0,0,0.1,passed on 122% of everything it received
ACC_8cfc4032,0,9,0,4,0.0,114939.93,0.0,999999.0,999999.0,0.0,12771.103333333334,0,0,0.3,flagged by the model based on a combination of subtler behavioral signals
ACC_8d0ac14c,7,4,3,2,48437.84,51030.59,1.0535273662079068,532.5204465330555,584.5644832927777,6919.691428571429,12757.6475,0,0,0.0,received money from 3 different senders; passed on 105% of everything it received
ACC_8d956a68,8,7,2,3,10209.66,61625.66,6.036014911368253,590.1331121886111,646.6760916580556,1276.2075,8803.665714285713,0,0,0.0,received money from 2 different senders; passed on 604% of everything it received
ACC_8da25a4c,6,8,3,3,47953.08,47049.87,0.9811647135074536,533.1043092586111,377.6494534641666,7992.18,5881.23375,0,0,0.0,received money from 3 different senders; passed on 98% of everything it received
ACC_8dbd42c3,6,15,3,4,70826.84000000001,216196.9,3.0524713512561057,523.015924675,538.4006676038889,11804.473333333335,14413.126666666669,0,0,0.0,received money from 3 different senders; passed on 305% of everything it received
ACC_8de08d73,6,10,3,5,12917.86,134307.96,10.397075057323736,538.2908868044444,239.96328635111112,2152.976666666667,13430.795999999998,0,0,0.0,received money from 3 different senders; passed on 1040% of everything it received
ACC_8e6183b0,14,5,4,3,101955.65,88907.45,0.8720208247409535,542.8531186591667,633.0466472955555,7282.546428571428,17781.489999999998,0,0,0.0,received money from 4 different senders; passed on 87% of everything it received
ACC_8f168155,10,4,2,4,259322.34,54778.33,0.2112364480437744,548.7845688436112,547.0771856519444,25932.234,13694.5825,0,0,0.1,received money from 2 different senders
ACC_8f516a77,8,3,2,2,5703.24,1302.13,0.2283140811188026,673.8405232888888,587.0880864663889,712.905,434.0433333333333,0,0,0.0,received money from 2 different senders
ACC_8f6bfaa9,2,6,1,4,73546.8,23887.17,0.324788705966813,583.9718056044444,527.3499929888889,36773.4,3981.195,0,0,0.2,flagged by the model based on a combination of subtler behavioral signals
ACC_8fa5a289,20,10,6,3,62036.22999999999,17941.95,0.2892172848027677,667.4666040969445,676.6548246455555,3101.8115,1794.1950000000002,0,0,0.0,received money from 6 different senders
ACC_90093839,7,15,3,5,14889.92,155805.85,10.463847354451872,529.9820212030555,707.860268635,2127.1314285714284,10387.056666666667,0,0,0.0,received money from 3 different senders; passed on 1046% of everything it received
ACC_9045ad55,14,14,4,2,62210.2,15129.64,0.2432019186564261,551.3164456030555,669.0633650591667,4443.585714285714,1080.6885714285715,0,0,0.0,received money from 4 different senders
ACC_905e3285,1,8,1,3,203.56,65766.60999999999,323.08218707015124,359.68447437944445,999999.0,203.56,8220.826249999998,0,0,0.0,passed on 32308% of everything it received
ACC_90c7b228,3,13,2,2,3624.02,240048.77,66.23825751513512,322.4285598816666,318.82598263777777,1208.006666666667,18465.29,0,0,0.1,passed on 6624% of everything it received
ACC_90c803a1,4,13,2,4,2671.82,115168.65,43.10494344678908,459.42885133944446,230.0139653863889,667.9549999999999,8859.126923076923,0,0,0.0,passed on 4310% of everything it received
ACC_91529859,8,11,5,2,13794.21,13264.76,0.9616179541996244,512.0966081575,480.3308376361111,1724.27625,1205.8872727272728,0,0,0.0,received money from 5 different senders; passed on 96% of everything it received
ACC_9170b444,0,10,0,2,0.0,8543.300000000001,0.0,999999.0,999999.0,0.0,854.3300000000002,0,0,0.3,flagged by the model based on a combination of subtler behavioral signals
ACC_9178be30,14,3,6,3,65927.14,15645.24,0.2373110679456139,501.198484805,663.2464816327778,4709.081428571429,5215.08,0,0,0.0,received money from 6 different senders
